Zipcode	Label	Proportion	Prevelance	COUNTYNAME
34117	Asian alone	0.01	7.171782381595164	Collier
34117	Native Hawaiian and Other Pacific Islander alone	0	7.171782381595164	Collier
34135	White alone	0.95	6.210406284314553	Lee
34135	Black or African American alone	0.03	6.210406284314553	Lee
34135	American Indian and Alaska Native alone	0	6.210406284314553	Lee
34135	Asian alone	0.01	6.210406284314553	Lee
34135	Native Hawaiian and Other Pacific Islander alone	0	6.210406284314553	Lee
34142	White alone	0.78	11.11220279033209	Collier
34142	White alone	0.78	11.11220279033209	Hendry
34142	White alone	0.78	0	Collier
34142	White alone	0.78	0	Hendry
34142	Black or African American alone	0.2	11.11220279033209	Collier
34142	Black or African American alone	0.2	11.11220279033209	Hendry
34142	Black or African American alone	0.2	0	Collier
34142	Black or African American alone	0.2	0	Hendry
34142	American Indian and Alaska Native alone	0.01	11.11220279033209	Collier
34142	American Indian and Alaska Native alone	0.01	11.11220279033209	Hendry
34142	American Indian and Alaska Native alone	0.01	0	Collier
34142	American Indian and Alaska Native alone	0.01	0	Hendry
34142	Asian alone	0	11.11220279033209	Collier
34142	Asian alone	0	11.11220279033209	Hendry
34142	Asian alone	0	0	Collier
34142	Asian alone	0	0	Hendry
34142	Native Hawaiian and Other Pacific Islander alone	0	11.11220279033209	Collier
34142	Native Hawaiian and Other Pacific Islander alone	0	11.11220279033209	Hendry
34142	Native Hawaiian and Other Pacific Islander alone	0	0	Collier
34142	Native Hawaiian and Other Pacific Islander alone	0	0	Hendry
34145	White alone	0.99	4.110126724234608	Collier
34145	Black or African American alone	0	4.110126724234608	Collier
34145	American Indian and Alaska Native alone	0	4.110126724234608	Collier
34145	Asian alone	0.01	4.110126724234608	Collier
34145	Native Hawaiian and Other Pacific Islander alone	0	4.110126724234608	Collier
34202	White alone	0.96	6.425295287575598	Manatee
34202	Black or African American alone	0.01	6.425295287575598	Manatee
34202	American Indian and Alaska Native alone	0	6.425295287575598	Manatee
34202	Asian alone	0.02	6.425295287575598	Manatee
34202	Native Hawaiian and Other Pacific Islander alone	0	6.425295287575598	Manatee
34203	White alone	0.88	8.05214133586513	Manatee
34203	Black or African American alone	0.09	8.05214133586513	Manatee
34203	American Indian and Alaska Native alone	0	8.05214133586513	Manatee
34203	Asian alone	0.03	8.05214133586513	Manatee
34203	Native Hawaiian and Other Pacific Islander alone	0	8.05214133586513	Manatee
34205	White alone	0.84	8.044838050411842	Manatee
34205	Black or African American alone	0.14	8.044838050411842	Manatee
34205	American Indian and Alaska Native alone	0	8.044838050411842	Manatee
34205	Asian alone	0.02	8.044838050411842	Manatee
34205	Native Hawaiian and Other Pacific Islander alone	0	8.044838050411842	Manatee
34207	White alone	0.92	6.896836768433815	Manatee
34207	Black or African American alone	0.07	6.896836768433815	Manatee
34207	American Indian and Alaska Native alone	0.01	6.896836768433815	Manatee
34207	Asian alone	0.01	6.896836768433815	Manatee
34207	Native Hawaiian and Other Pacific Islander alone	0	6.896836768433815	Manatee
34208	White alone	0.73	9.649251182984536	Manatee
34208	Black or African American alone	0.26	9.649251182984536	Manatee
34208	American Indian and Alaska Native alone	0	9.649251182984536	Manatee
34208	Asian alone	0.01	9.649251182984536	Manatee
34208	Native Hawaiian and Other Pacific Islander alone	0	9.649251182984536	Manatee
34209	White alone	0.96	6.536449448424883	Manatee
34209	Black or African American alone	0.03	6.536449448424883	Manatee
34209	American Indian and Alaska Native alone	0	6.536449448424883	Manatee
34209	Asian alone	0.01	6.536449448424883	Manatee
34209	Native Hawaiian and Other Pacific Islander alone	0	6.536449448424883	Manatee
34210	White alone	0.87	7.319888227432876	Manatee
34210	Black or African American alone	0.09	7.319888227432876	Manatee
34210	American Indian and Alaska Native alone	0	7.319888227432876	Manatee
34210	Asian alone	0.04	7.319888227432876	Manatee
34210	Native Hawaiian and Other Pacific Islander alone	0	7.319888227432876	Manatee
34212	White alone	0.91	7.861043118056863	Manatee
34212	Black or African American alone	0.03	7.861043118056863	Manatee
34212	American Indian and Alaska Native alone	0	7.861043118056863	Manatee
34212	Asian alone	0.06	7.861043118056863	Manatee
34212	Native Hawaiian and Other Pacific Islander alone	0	7.861043118056863	Manatee
34219	White alone	0.94	7.680808080808081	Manatee
34219	Black or African American alone	0.03	7.680808080808081	Manatee
34219	American Indian and Alaska Native alone	0	7.680808080808081	Manatee
34219	Asian alone	0.03	7.680808080808081	Manatee
34219	Native Hawaiian and Other Pacific Islander alone	0	7.680808080808081	Manatee
34221	White alone	0.81	9.720214854283064	Manatee
34221	Black or African American alone	0.17	9.720214854283064	Manatee
34221	American Indian and Alaska Native alone	0	9.720214854283064	Manatee
34221	Asian alone	0.01	9.720214854283064	Manatee
34221	Native Hawaiian and Other Pacific Islander alone	0	9.720214854283064	Manatee
34223	White alone	0.97	0.02181500872600349	Charlotte
34223	White alone	0.97	0.02181500872600349	Sarasota
34223	White alone	0.97	3.779450261780105	Charlotte
34223	White alone	0.97	3.779450261780105	Sarasota
34223	Black or African American alone	0	0.02181500872600349	Charlotte
34223	Black or African American alone	0	0.02181500872600349	Sarasota
34223	Black or African American alone	0	3.779450261780105	Charlotte
34223	Black or African American alone	0	3.779450261780105	Sarasota
34223	American Indian and Alaska Native alone	0	0.02181500872600349	Charlotte
34223	American Indian and Alaska Native alone	0	0.02181500872600349	Sarasota
34223	American Indian and Alaska Native alone	0	3.779450261780105	Charlotte
34223	American Indian and Alaska Native alone	0	3.779450261780105	Sarasota
34223	Asian alone	0.03	0.02181500872600349	Charlotte
34223	Asian alone	0.03	0.02181500872600349	Sarasota
34223	Asian alone	0.03	3.779450261780105	Charlotte
34223	Asian alone	0.03	3.779450261780105	Sarasota
34223	Native Hawaiian and Other Pacific Islander alone	0	0.02181500872600349	Charlotte
34223	Native Hawaiian and Other Pacific Islander alone	0	0.02181500872600349	Sarasota
34223	Native Hawaiian and Other Pacific Islander alone	0	3.779450261780105	Charlotte
34223	Native Hawaiian and Other Pacific Islander alone	0	3.779450261780105	Sarasota
34224	White alone	0.98	5.346486420655219	Charlotte
34224	White alone	0.98	5.346486420655219	Sarasota
34224	White alone	0.98	0	Charlotte
34224	White alone	0.98	0	Sarasota
34224	Black or African American alone	0	5.346486420655219	Charlotte
34224	Black or African American alone	0	5.346486420655219	Sarasota
34224	Black or African American alone	0	0	Charlotte
34224	Black or African American alone	0	0	Sarasota
34224	American Indian and Alaska Native alone	0	5.346486420655219	Charlotte
34224	American Indian and Alaska Native alone	0	5.346486420655219	Sarasota
34224	American Indian and Alaska Native alone	0	0	Charlotte
34224	American Indian and Alaska Native alone	0	0	Sarasota
34224	Asian alone	0.02	5.346486420655219	Charlotte
34224	Asian alone	0.02	5.346486420655219	Sarasota
34224	Asian alone	0.02	0	Charlotte
34224	Asian alone	0.02	0	Sarasota
34224	Native Hawaiian and Other Pacific Islander alone	0	5.346486420655219	Charlotte
34224	Native Hawaiian and Other Pacific Islander alone	0	5.346486420655219	Sarasota
34224	Native Hawaiian and Other Pacific Islander alone	0	0	Charlotte
34224	Native Hawaiian and Other Pacific Islander alone	0	0	Sarasota
34228	White alone	0.99	2.993272003295345	Manatee
34228	White alone	0.99	2.993272003295345	Sarasota
34228	White alone	0.99	0.09611423863792394	Manatee
34228	White alone	0.99	0.09611423863792394	Sarasota
34228	Black or African American alone	0	2.993272003295345	Manatee
34228	Black or African American alone	0	2.993272003295345	Sarasota
34228	Black or African American alone	0	0.09611423863792394	Manatee
34228	Black or African American alone	0	0.09611423863792394	Sarasota
34228	American Indian and Alaska Native alone	0	2.993272003295345	Manatee
34228	American Indian and Alaska Native alone	0	2.993272003295345	Sarasota
34228	American Indian and Alaska Native alone	0	0.09611423863792394	Manatee
34228	American Indian and Alaska Native alone	0	0.09611423863792394	Sarasota
34228	Asian alone	0.01	2.993272003295345	Manatee
34228	Asian alone	0.01	2.993272003295345	Sarasota
34228	Asian alone	0.01	0.09611423863792394	Manatee
34228	Asian alone	0.01	0.09611423863792394	Sarasota
34228	Native Hawaiian and Other Pacific Islander alone	0	2.993272003295345	Manatee
34228	Native Hawaiian and Other Pacific Islander alone	0	2.993272003295345	Sarasota
34228	Native Hawaiian and Other Pacific Islander alone	0	0.09611423863792394	Manatee
34228	Native Hawaiian and Other Pacific Islander alone	0	0.09611423863792394	Sarasota
34231	White alone	0.96	6.308295705481032	Sarasota
34231	Black or African American alone	0.02	6.308295705481032	Sarasota
34231	American Indian and Alaska Native alone	0	6.308295705481032	Sarasota
34231	Asian alone	0.02	6.308295705481032	Sarasota
34231	Native Hawaiian and Other Pacific Islander alone	0	6.308295705481032	Sarasota
34232	White alone	0.96	7.128263337116912	Sarasota
34232	Black or African American alone	0.01	7.128263337116912	Sarasota
34232	American Indian and Alaska Native alone	0	7.128263337116912	Sarasota
34232	Asian alone	0.02	7.128263337116912	Sarasota
34232	Native Hawaiian and Other Pacific Islander alone	0	7.128263337116912	Sarasota
34233	White alone	0.97	6.709067372094332	Sarasota
34233	Black or African American alone	0.01	6.709067372094332	Sarasota
34233	American Indian and Alaska Native alone	0	6.709067372094332	Sarasota
34233	Asian alone	0.02	6.709067372094332	Sarasota
34233	Native Hawaiian and Other Pacific Islander alone	0	6.709067372094332	Sarasota
34234	White alone	0.62	8.831843881086996	Sarasota
34234	Black or African American alone	0.37	8.831843881086996	Sarasota
34234	American Indian and Alaska Native alone	0	8.831843881086996	Sarasota
34234	Asian alone	0.01	8.831843881086996	Sarasota
34234	Native Hawaiian and Other Pacific Islander alone	0	8.831843881086996	Sarasota
34235	White alone	0.96	6.750310396654251	Sarasota
34235	Black or African American alone	0.04	6.750310396654251	Sarasota
34235	American Indian and Alaska Native alone	0	6.750310396654251	Sarasota
34235	Asian alone	0	6.750310396654251	Sarasota
34235	Native Hawaiian and Other Pacific Islander alone	0	6.750310396654251	Sarasota
34237	White alone	0.88	9.722760223562615	Sarasota
34237	Black or African American alone	0.1	9.722760223562615	Sarasota
34237	American Indian and Alaska Native alone	0.01	9.722760223562615	Sarasota
34237	Asian alone	0.02	9.722760223562615	Sarasota
34237	Native Hawaiian and Other Pacific Islander alone	0	9.722760223562615	Sarasota
34238	White alone	0.97	5.691056910569105	Sarasota
34238	Black or African American alone	0.01	5.691056910569105	Sarasota
34238	American Indian and Alaska Native alone	0	5.691056910569105	Sarasota
34238	Asian alone	0.02	5.691056910569105	Sarasota
34238	Native Hawaiian and Other Pacific Islander alone	0	5.691056910569105	Sarasota
34239	White alone	0.95	7.947314838381267	Sarasota
34239	Black or African American alone	0.02	7.947314838381267	Sarasota
34239	American Indian and Alaska Native alone	0	7.947314838381267	Sarasota
34239	Asian alone	0.03	7.947314838381267	Sarasota
34239	Native Hawaiian and Other Pacific Islander alone	0	7.947314838381267	Sarasota
34240	White alone	0.95	0.03495892326516343	Manatee
34240	White alone	0.95	0.03495892326516343	Sarasota
34240	White alone	0.95	8.14542912078308	Manatee
34240	White alone	0.95	8.14542912078308	Sarasota
34240	Black or African American alone	0.01	0.03495892326516343	Manatee
34240	Black or African American alone	0.01	0.03495892326516343	Sarasota
34240	Black or African American alone	0.01	8.14542912078308	Manatee
34240	Black or African American alone	0.01	8.14542912078308	Sarasota
34240	American Indian and Alaska Native alone	0	0.03495892326516343	Manatee
34240	American Indian and Alaska Native alone	0	0.03495892326516343	Sarasota
34240	American Indian and Alaska Native alone	0	8.14542912078308	Manatee
34240	American Indian and Alaska Native alone	0	8.14542912078308	Sarasota
34240	Asian alone	0.03	0.03495892326516343	Manatee
34240	Asian alone	0.03	0.03495892326516343	Sarasota
34240	Asian alone	0.03	8.14542912078308	Manatee
34240	Asian alone	0.03	8.14542912078308	Sarasota
34240	Native Hawaiian and Other Pacific Islander alone	0	0.03495892326516343	Manatee
34240	Native Hawaiian and Other Pacific Islander alone	0	0.03495892326516343	Sarasota
34240	Native Hawaiian and Other Pacific Islander alone	0	8.14542912078308	Manatee
34240	Native Hawaiian and Other Pacific Islander alone	0	8.14542912078308	Sarasota
34241	White alone	0.97	4.862538540596095	Sarasota
34241	Black or African American alone	0.01	4.862538540596095	Sarasota
34241	American Indian and Alaska Native alone	0	4.862538540596095	Sarasota
34241	Asian alone	0.02	4.862538540596095	Sarasota
34241	Native Hawaiian and Other Pacific Islander alone	0	4.862538540596095	Sarasota
34242	White alone	0.98	5.519089082384461	Sarasota
34242	Black or African American alone	0	5.519089082384461	Sarasota
34242	American Indian and Alaska Native alone	0	5.519089082384461	Sarasota
34242	Asian alone	0.02	5.519089082384461	Sarasota
34242	Native Hawaiian and Other Pacific Islander alone	0	5.519089082384461	Sarasota
34243	White alone	0.91	5.940252656656531	Manatee
34243	White alone	0.91	5.940252656656531	Sarasota
34243	White alone	0.91	0.2351023478887809	Manatee
34243	White alone	0.91	0.2351023478887809	Sarasota
34243	Black or African American alone	0.05	5.940252656656531	Manatee
34243	Black or African American alone	0.05	5.940252656656531	Sarasota
34243	Black or African American alone	0.05	0.2351023478887809	Manatee
34243	Black or African American alone	0.05	0.2351023478887809	Sarasota
34243	American Indian and Alaska Native alone	0	5.940252656656531	Manatee
34243	American Indian and Alaska Native alone	0	5.940252656656531	Sarasota
34243	American Indian and Alaska Native alone	0	0.2351023478887809	Manatee
34243	American Indian and Alaska Native alone	0	0.2351023478887809	Sarasota
34243	Asian alone	0.03	5.940252656656531	Manatee
34243	Asian alone	0.03	5.940252656656531	Sarasota
34243	Asian alone	0.03	0.2351023478887809	Manatee
34243	Asian alone	0.03	0.2351023478887809	Sarasota
34243	Native Hawaiian and Other Pacific Islander alone	0	5.940252656656531	Manatee
34243	Native Hawaiian and Other Pacific Islander alone	0	5.940252656656531	Sarasota
34243	Native Hawaiian and Other Pacific Islander alone	0	0.2351023478887809	Manatee
34243	Native Hawaiian and Other Pacific Islander alone	0	0.2351023478887809	Sarasota
34266	White alone	0.86	10.490551987340593	Desoto
34266	White alone	0.86	10.490551987340593	Sarasota
34266	White alone	0.86	0	Desoto
34266	White alone	0.86	0	Sarasota
34266	Black or African American alone	0.14	10.490551987340593	Desoto
34266	Black or African American alone	0.14	10.490551987340593	Sarasota
34266	Black or African American alone	0.14	0	Desoto
34266	Black or African American alone	0.14	0	Sarasota
34266	American Indian and Alaska Native alone	0	10.490551987340593	Desoto
34266	American Indian and Alaska Native alone	0	10.490551987340593	Sarasota
34266	American Indian and Alaska Native alone	0	0	Desoto
34266	American Indian and Alaska Native alone	0	0	Sarasota
34266	Asian alone	0	10.490551987340593	Desoto
34266	Asian alone	0	10.490551987340593	Sarasota
34266	Asian alone	0	0	Desoto
34266	Asian alone	0	0	Sarasota
34266	Native Hawaiian and Other Pacific Islander alone	0	10.490551987340593	Desoto
34266	Native Hawaiian and Other Pacific Islander alone	0	10.490551987340593	Sarasota
34266	Native Hawaiian and Other Pacific Islander alone	0	0	Desoto
34266	Native Hawaiian and Other Pacific Islander alone	0	0	Sarasota
34275	White alone	0.94	4.6307151230949595	Sarasota
34275	Black or African American alone	0.04	4.6307151230949595	Sarasota
34275	American Indian and Alaska Native alone	0	4.6307151230949595	Sarasota
34275	Asian alone	0.02	4.6307151230949595	Sarasota
34275	Native Hawaiian and Other Pacific Islander alone	0	4.6307151230949595	Sarasota
34285	White alone	0.97	5.162708411515574	Sarasota
34285	Black or African American alone	0.01	5.162708411515574	Sarasota
34285	American Indian and Alaska Native alone	0	5.162708411515574	Sarasota
34285	Asian alone	0.02	5.162708411515574	Sarasota
34285	Native Hawaiian and Other Pacific Islander alone	0	5.162708411515574	Sarasota
34287	White alone	0.93	4.459355560215279	Sarasota
34287	Black or African American alone	0.06	4.459355560215279	Sarasota
34287	American Indian and Alaska Native alone	0	4.459355560215279	Sarasota
34287	Asian alone	0.01	4.459355560215279	Sarasota
34287	Native Hawaiian and Other Pacific Islander alone	0	4.459355560215279	Sarasota
34292	White alone	0.99	5.552669177815301	Sarasota
34292	Black or African American alone	0	5.552669177815301	Sarasota
34292	American Indian and Alaska Native alone	0	5.552669177815301	Sarasota
34292	Asian alone	0.01	5.552669177815301	Sarasota
34292	Native Hawaiian and Other Pacific Islander alone	0	5.552669177815301	Sarasota
34293	White alone	0.97	4.879344361815146	Sarasota
34293	Black or African American alone	0.01	4.879344361815146	Sarasota
34293	American Indian and Alaska Native alone	0	4.879344361815146	Sarasota
34293	Asian alone	0.02	4.879344361815146	Sarasota
34293	Native Hawaiian and Other Pacific Islander alone	0	4.879344361815146	Sarasota
34420	White alone	0.94	6.338385261141473	Marion
34420	Black or African American alone	0.05	6.338385261141473	Marion
34420	American Indian and Alaska Native alone	0	6.338385261141473	Marion
34420	Asian alone	0	6.338385261141473	Marion
34420	Native Hawaiian and Other Pacific Islander alone	0	6.338385261141473	Marion
34432	White alone	0.9	5.3815197664325725	Marion
34432	Black or African American alone	0.07	5.3815197664325725	Marion
34432	American Indian and Alaska Native alone	0.02	5.3815197664325725	Marion
34432	Asian alone	0.01	5.3815197664325725	Marion
34432	Native Hawaiian and Other Pacific Islander alone	0	5.3815197664325725	Marion
34436	White alone	0.98	4.211041743175419	Citrus
34436	Black or African American alone	0.01	4.211041743175419	Citrus
34436	American Indian and Alaska Native alone	0.01	4.211041743175419	Citrus
34436	Asian alone	0	4.211041743175419	Citrus
34436	Native Hawaiian and Other Pacific Islander alone	0	4.211041743175419	Citrus
34442	White alone	0.9	6.121203904555315	Citrus
34442	Black or African American alone	0.02	6.121203904555315	Citrus
34442	American Indian and Alaska Native alone	0	6.121203904555315	Citrus
34442	Asian alone	0.08	6.121203904555315	Citrus
34442	Native Hawaiian and Other Pacific Islander alone	0	6.121203904555315	Citrus
34446	White alone	0.98	5.437149077575341	Citrus
34446	Black or African American alone	0.01	5.437149077575341	Citrus
34446	American Indian and Alaska Native alone	0	5.437149077575341	Citrus
34446	Asian alone	0.01	5.437149077575341	Citrus
34446	Native Hawaiian and Other Pacific Islander alone	0	5.437149077575341	Citrus
34452	White alone	0.97	9.048139124590438	Citrus
34452	Black or African American alone	0.01	9.048139124590438	Citrus
34452	American Indian and Alaska Native alone	0	9.048139124590438	Citrus
34452	Asian alone	0.02	9.048139124590438	Citrus
34452	Native Hawaiian and Other Pacific Islander alone	0	9.048139124590438	Citrus
34453	White alone	0.94	6.487148102815178	Citrus
34453	Black or African American alone	0.03	6.487148102815178	Citrus
34453	American Indian and Alaska Native alone	0	6.487148102815178	Citrus
34453	Asian alone	0.02	6.487148102815178	Citrus
34453	Native Hawaiian and Other Pacific Islander alone	0	6.487148102815178	Citrus
34470	White alone	0.85	7.593210063655653	Marion
34470	Black or African American alone	0.15	7.593210063655653	Marion
34470	American Indian and Alaska Native alone	0	7.593210063655653	Marion
34470	Asian alone	0.01	7.593210063655653	Marion
34470	Native Hawaiian and Other Pacific Islander alone	0	7.593210063655653	Marion
34471	White alone	0.87	11.331312660293774	Marion
34471	Black or African American alone	0.11	11.331312660293774	Marion
34471	American Indian and Alaska Native alone	0	11.331312660293774	Marion
34471	Asian alone	0.02	11.331312660293774	Marion
34471	Native Hawaiian and Other Pacific Islander alone	0	11.331312660293774	Marion
34472	White alone	0.75	7.293261868300154	Marion
34472	Black or African American alone	0.24	7.293261868300154	Marion
34472	American Indian and Alaska Native alone	0	7.293261868300154	Marion
34472	Asian alone	0.01	7.293261868300154	Marion
34472	Native Hawaiian and Other Pacific Islander alone	0	7.293261868300154	Marion
34476	White alone	0.87	6.903217492160316	Marion
34476	Black or African American alone	0.09	6.903217492160316	Marion
34476	American Indian and Alaska Native alone	0	6.903217492160316	Marion
34476	Asian alone	0.04	6.903217492160316	Marion
34476	Native Hawaiian and Other Pacific Islander alone	0	6.903217492160316	Marion
34480	White alone	0.85	8.614759224515323	Marion
34480	Black or African American alone	0.12	8.614759224515323	Marion
34480	American Indian and Alaska Native alone	0	8.614759224515323	Marion
34480	Asian alone	0.02	8.614759224515323	Marion
34480	Native Hawaiian and Other Pacific Islander alone	0	8.614759224515323	Marion
34481	White alone	0.95	5.566951295139055	Marion
34481	Black or African American alone	0.04	5.566951295139055	Marion
34481	American Indian and Alaska Native alone	0	5.566951295139055	Marion
34481	Asian alone	0.01	5.566951295139055	Marion
34481	Native Hawaiian and Other Pacific Islander alone	0	5.566951295139055	Marion
34491	White alone	0.93	6.417674907943188	Marion
34491	Black or African American alone	0.04	6.417674907943188	Marion
34491	American Indian and Alaska Native alone	0.02	6.417674907943188	Marion
34491	Asian alone	0.01	6.417674907943188	Marion
34491	Native Hawaiian and Other Pacific Islander alone	0	6.417674907943188	Marion
34601	White alone	0.9	6.6794147729799445	Hernando
34601	Black or African American alone	0.09	6.6794147729799445	Hernando
34601	American Indian and Alaska Native alone	0.01	6.6794147729799445	Hernando
34601	Asian alone	0	6.6794147729799445	Hernando
34601	Native Hawaiian and Other Pacific Islander alone	0	6.6794147729799445	Hernando
34604	White alone	0.93	5.353743654822335	Hernando
34604	Black or African American alone	0.06	5.353743654822335	Hernando
34604	American Indian and Alaska Native alone	0	5.353743654822335	Hernando
34604	Asian alone	0.01	5.353743654822335	Hernando
34604	Native Hawaiian and Other Pacific Islander alone	0	5.353743654822335	Hernando
34606	White alone	0.96	6.225881142269102	Hernando
34606	Black or African American alone	0.02	6.225881142269102	Hernando
34606	American Indian and Alaska Native alone	0	6.225881142269102	Hernando
34606	Asian alone	0.01	6.225881142269102	Hernando
34606	Native Hawaiian and Other Pacific Islander alone	0	6.225881142269102	Hernando
34608	White alone	0.92	5.447962760760876	Hernando
34608	Black or African American alone	0.06	5.447962760760876	Hernando
34608	American Indian and Alaska Native alone	0	5.447962760760876	Hernando
34608	Asian alone	0.02	5.447962760760876	Hernando
34608	Native Hawaiian and Other Pacific Islander alone	0	5.447962760760876	Hernando
34609	White alone	0.91	6.675823525232671	Hernando
34609	Black or African American alone	0.07	6.675823525232671	Hernando
34609	American Indian and Alaska Native alone	0	6.675823525232671	Hernando
34609	Asian alone	0.02	6.675823525232671	Hernando
34609	Native Hawaiian and Other Pacific Islander alone	0	6.675823525232671	Hernando
34610	White alone	0.95	4.803374608790312	Pasco
34610	Black or African American alone	0.03	4.803374608790312	Pasco
34610	American Indian and Alaska Native alone	0	4.803374608790312	Pasco
34610	Asian alone	0.02	4.803374608790312	Pasco
34610	Native Hawaiian and Other Pacific Islander alone	0	4.803374608790312	Pasco
34613	White alone	0.96	6.170497656773042	Hernando
34613	Black or African American alone	0.03	6.170497656773042	Hernando
34613	American Indian and Alaska Native alone	0.01	6.170497656773042	Hernando
34613	Asian alone	0.01	6.170497656773042	Hernando
34613	Native Hawaiian and Other Pacific Islander alone	0	6.170497656773042	Hernando
34638	White alone	0.85	7.350833653745324	Pasco
34638	Black or African American alone	0.1	7.350833653745324	Pasco
34638	American Indian and Alaska Native alone	0	7.350833653745324	Pasco
34638	Asian alone	0.05	7.350833653745324	Pasco
34638	Native Hawaiian and Other Pacific Islander alone	0	7.350833653745324	Pasco
34639	White alone	0.9	6.164313658785508	Pasco
34639	Black or African American alone	0.05	6.164313658785508	Pasco
34639	American Indian and Alaska Native alone	0.01	6.164313658785508	Pasco
34639	Asian alone	0.04	6.164313658785508	Pasco
34639	Native Hawaiian and Other Pacific Islander alone	0	6.164313658785508	Pasco
34652	White alone	0.96	6.209895305639987	Pasco
34652	Black or African American alone	0.02	6.209895305639987	Pasco
34652	American Indian and Alaska Native alone	0	6.209895305639987	Pasco
34652	Asian alone	0.01	6.209895305639987	Pasco
34652	Native Hawaiian and Other Pacific Islander alone	0	6.209895305639987	Pasco
34653	White alone	0.95	6.583208049034347	Pasco
34653	Black or African American alone	0.04	6.583208049034347	Pasco
34653	American Indian and Alaska Native alone	0	6.583208049034347	Pasco
34653	Asian alone	0.01	6.583208049034347	Pasco
34653	Native Hawaiian and Other Pacific Islander alone	0	6.583208049034347	Pasco
34654	White alone	0.95	6.5053411816001745	Pasco
34654	Black or African American alone	0.03	6.5053411816001745	Pasco
34654	American Indian and Alaska Native alone	0	6.5053411816001745	Pasco
34654	Asian alone	0.02	6.5053411816001745	Pasco
34654	Native Hawaiian and Other Pacific Islander alone	0	6.5053411816001745	Pasco
34655	White alone	0.95	7.1121513183034	Pasco
34655	Black or African American alone	0.03	7.1121513183034	Pasco
34655	American Indian and Alaska Native alone	0	7.1121513183034	Pasco
34655	Asian alone	0.02	7.1121513183034	Pasco
34655	Native Hawaiian and Other Pacific Islander alone	0	7.1121513183034	Pasco
34667	White alone	0.97	5.851767251743207	Pasco
34667	Black or African American alone	0.02	5.851767251743207	Pasco
34667	American Indian and Alaska Native alone	0.01	5.851767251743207	Pasco
34667	Asian alone	0.01	5.851767251743207	Pasco
34667	Native Hawaiian and Other Pacific Islander alone	0	5.851767251743207	Pasco
34668	White alone	0.94	5.466705437627217	Pasco
34668	Black or African American alone	0.03	5.466705437627217	Pasco
34668	American Indian and Alaska Native alone	0	5.466705437627217	Pasco
34668	Asian alone	0.02	5.466705437627217	Pasco
34668	Native Hawaiian and Other Pacific Islander alone	0	5.466705437627217	Pasco
34669	White alone	0.94	5.960613349368611	Pasco
34669	Black or African American alone	0.03	5.960613349368611	Pasco
34669	American Indian and Alaska Native alone	0.02	5.960613349368611	Pasco
34669	Asian alone	0.01	5.960613349368611	Pasco
34669	Native Hawaiian and Other Pacific Islander alone	0	5.960613349368611	Pasco
34677	White alone	0.91	5.737741891830935	Pinellas
34677	Black or African American alone	0.04	5.737741891830935	Pinellas
34677	American Indian and Alaska Native alone	0	5.737741891830935	Pinellas
34677	Asian alone	0.05	5.737741891830935	Pinellas
34677	Native Hawaiian and Other Pacific Islander alone	0	5.737741891830935	Pinellas
34683	White alone	0.95	5.323148534940622	Pinellas
34683	Black or African American alone	0.02	5.323148534940622	Pinellas
34683	American Indian and Alaska Native alone	0	5.323148534940622	Pinellas
34683	Asian alone	0.03	5.323148534940622	Pinellas
34683	Native Hawaiian and Other Pacific Islander alone	0	5.323148534940622	Pinellas
34684	White alone	0.92	5.76526402640264	Pinellas
34684	Black or African American alone	0.03	5.76526402640264	Pinellas
34684	American Indian and Alaska Native alone	0	5.76526402640264	Pinellas
34684	Asian alone	0.04	5.76526402640264	Pinellas
34684	Native Hawaiian and Other Pacific Islander alone	0	5.76526402640264	Pinellas
34685	White alone	0.93	5.5561729081009	Pinellas
34685	Black or African American alone	0.03	5.5561729081009	Pinellas
34685	American Indian and Alaska Native alone	0.01	5.5561729081009	Pinellas
34685	Asian alone	0.03	5.5561729081009	Pinellas
34685	Native Hawaiian and Other Pacific Islander alone	0	5.5561729081009	Pinellas
34688	White alone	0.96	6.905817546688163	Pinellas
34688	Black or African American alone	0.01	6.905817546688163	Pinellas
34688	American Indian and Alaska Native alone	0	6.905817546688163	Pinellas
34688	Asian alone	0.03	6.905817546688163	Pinellas
34688	Native Hawaiian and Other Pacific Islander alone	0	6.905817546688163	Pinellas
34689	White alone	0.91	6.5986518491528505	Pinellas
34689	Black or African American alone	0.08	6.5986518491528505	Pinellas
34689	American Indian and Alaska Native alone	0	6.5986518491528505	Pinellas
34689	Asian alone	0.02	6.5986518491528505	Pinellas
34689	Native Hawaiian and Other Pacific Islander alone	0	6.5986518491528505	Pinellas
34690	White alone	0.93	6.749649368863955	Pasco
34690	Black or African American alone	0.05	6.749649368863955	Pasco
34690	American Indian and Alaska Native alone	0	6.749649368863955	Pasco
34690	Asian alone	0.02	6.749649368863955	Pasco
34690	Native Hawaiian and Other Pacific Islander alone	0	6.749649368863955	Pasco
34691	White alone	0.91	5.973243816952165	Pasco
34691	Black or African American alone	0.07	5.973243816952165	Pasco
34691	American Indian and Alaska Native alone	0	5.973243816952165	Pasco
34691	Asian alone	0.01	5.973243816952165	Pasco
34691	Native Hawaiian and Other Pacific Islander alone	0	5.973243816952165	Pasco
34695	White alone	0.92	5.603307583505603	Pinellas
34695	Black or African American alone	0.05	5.603307583505603	Pinellas
